# cons_src_2019_03.tsv をマルチクラスのGLAD法で品質評価した結果
# 本tsvファイルの列名は以下の通り。ただし、この行のように、「#」で始める行はコメント行。
#当該語彙素ID	当該語彙素読み	当該語彙素	当該語彙素を構成する前部要素の語彙素ID	当該語彙素を構成する前部要素の語彙素読み	当該語彙素を構成する前部要素の語彙素	当該語彙素を構成する後部要素の語彙素ID	当該語彙素を構成する後部要素の語彙素読み	当該語彙素を構成する後部要素の語彙素	当該語彙素が先の構成要素からなる確率185429	サイフク	最福	13633	サイ	最	41791	フク	福	0.993823
29517	ハカセ	博士	29559	ハク	博	14931	シ	士	1.0
29396	ハイシュツ	輩出	98683	ハイ	輩	25522	デ	出	1.0
67841	マガリガネ	曲尺	35593	マゲル	曲げる	51352	シャク	尺	1.0
67728	ムセイ	夢精	63358	ム	夢	19692	セイ	精	1.0
67876	マキバ	牧場	67849	マキ	牧	30506	バ	場	1.0
67959	ヤカイ	夜会	38090	ヤ	夜	5605	カイ	会	1.0
144732	ハクツル	白鶴	29567	ハク	白	24821	ツル	鶴	1.0
18689	ジョセイ	女性	18460	ジョ	女	19681	セイ	性	1.0
18718	ジョユウ	女優	18460	ジョ	女	103987	ユウ	優	1.0
21957	タイリョウ	大量	335384	タイ	大	40201	リョウ	量	1.0
21951	タイラン	大乱	335384	タイ	大	39789	ラン	乱	1.0
265442	オボシナグサメル	思し慰める	5196	オボス	思す	27784	ナグサメル	慰める	1.0
56336	シキリショ	仕切り書	15147	シキリ	仕切り	16524	ショ	書	1.0
83538	トップコート	トップコート-topcoat	26491	トップ	トップ-top	13307	コート	コート-coat	1.0
83539	トップスピン	トップスピン-topspin	26491	トップ	トップ-top	98174	スピン	スピン-spin	1.0
86561	マイクロウエーブ	マイクロウエーブ-microwave	71469	マイクロ	マイクロ-micro	42853	ウエーブ	ウエーブ-wave	1.0
337391	カガヤキマサル	輝き勝る	6036	カガヤク	輝く	35662	マサル	勝る	1.0
219000	タズネトル	尋ね取る	22310	タズネル	尋ねる	26854	トル	取る	1.0
274852	オウラン	桜蘭	179402	オウ	桜	41896	ラン	蘭	1.0
102722	エンドウ	煙道	180042	エン	煙	26976	ドウ	道	1.0
172959	サキミダス	咲き乱す	13951	サキ	咲き	36508	ミダス	乱す	1.0
172831	カイゲン	開現	182305	カイ	開	119137	ゲン	現	1.0
172872	ハクホウ	博報	29559	ハク	博	137165	ホウ	報	1.0
60330	ツユクサ	露草	24786	ツユ	露	10086	クサ	草	1.0
60338	トウシュ	頭首	25881	トウ	頭	10319	クビ	首	1.0
60359	ドウジョウ	堂上	26972	ドウ	堂	18466	ジョウ	上	1.0
229661	オウセン	黄染	48410	オウ	黄	21433	ソメ	染め	1.0
229636	ワカギミ	若君	41141	ワカイ	若い	120142	キミ	君	1.0
331935	コゲヤケル	焦げ焼ける	12602	コゲ	焦げ	38224	ヤケル	焼ける	1.0
278580	ナンリョウ	南陵	28086	ナン	南	40202	リョウ	陵	1.0
207041	クライヨウ	食らい酔う	10415	クラウ	食らう	39012	ヨウ	酔う	1.0
207012	ハップ	発付	29904	ハツ	発	32289	フ	付	1.0
251025	ユウキョウ	雄強	38596	ユウ	雄	9134	キョウ	強	1.0
250929	タチカサネル	立ち重ねる	196923	タチ	立ち	6361	カサネル	重ねる	1.0
250816	カベヅクリ	壁作り	7035	カベ	壁	24551	ツクリ	作り	1.0
61169	センレイ	船齢	20388	セン	船	26386	トシ	年	1.0
65161	フキダシ	吹き出し	203591	フキ	吹き	23133	ダシ	出し	1.0
50204	イショク	衣食	93439	イ	衣	16917	ショク	食	1.0
159625	カシ	家士	5580	カ	家	14931	シ	士	1.0
159433	ユウシュ	優種	103987	ユウ	優	16025	シュ	種	1.0
159595	リョクイ	緑衣	40328	リョク	緑	93439	イ	衣	1.0
297197	ムカエキタル	迎え来たる	37010	ムカエル	迎える	8641	キタル	来たる	1.0
53764	コクギ	国儀	12502	コク	国	9749	ギ	儀	1.0
53779	コクシ	国司	12502	コク	国	235821	シ	司	1.0
70435	ワホウ	話法	41106	ワ	話	34380	ホウ	法	1.0
6824	カツラザイ	桂材	48793	カツラ	桂	104941	ザイ	材	1.0
5638	カイイン	開院	182305	カイ	開	2708	イン	院	1.0
316684	オオヅモリ	大積り	4509	オオ	大	24778	ツモリ	積り	1.0
316680	ムダゼニ	無駄銭	37144	ムダ	無駄	20743	ゼニ	銭	1.0
316375	ヨヅメ	夜詰め	39519	ヨル	夜	24768	ツメ	詰め	1.0
7929	ガイシュウ	外周	7895	ガイ	外	16037	シュウ	周	1.0
7821	カンマツ	巻末	7458	カン	巻	156537	マツ	末	1.0
